State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Rajasthan,JALORE,2010,Kharif     ,Moong(Green Gram),90384.00,55768.00
Rajasthan,JALORE,2010,Kharif     ,Moth,32897.00,23372.00
Rajasthan,JALORE,2010,Kharif     ,Other Kharif pulses,109.00,62.00
Rajasthan,JALORE,2010,Kharif     ,Sesamum,17368.00,5622.00
Rajasthan,JALORE,2010,Kharif     ,Small millets,739.00,601.00
Rajasthan,JALORE,2010,Rabi       ,Barley,520.00,1482.00
Rajasthan,JALORE,2010,Rabi       ,Gram,7910.00,3290.00
Rajasthan,JALORE,2010,Rabi       ,Linseed,9.00,2.00
Rajasthan,JALORE,2010,Rabi       ,Masoor,4.00,4.00
Rajasthan,JALORE,2010,Rabi       ,other oilseeds,189684.00,77600.00
Rajasthan,JALORE,2010,Rabi       ,Rapeseed &Mustard,105461.00,145588.00
Rajasthan,JALORE,2010,Rabi       ,Small millets,759.00,683.00
Rajasthan,JALORE,2010,Rabi       ,Wheat,44957.00,80464.00
Rajasthan,JALORE,2010,Whole Year ,Coriander,7.00,8.00
Rajasthan,JALORE,2010,Whole Year ,Dry chillies,372.00,893.00
Rajasthan,JALORE,2010,Whole Year ,Garlic,3.00,5.00
Rajasthan,JALORE,2010,Whole Year ,Guar seed,53778.00,33375.00
Rajasthan,JALORE,2010,Whole Year ,Onion,183.00,501.00
Rajasthan,JALORE,2010,Whole Year ,Potato,75.00,165.00
Rajasthan,JALORE,2010,Whole Year ,Sannhamp,2.00,1.00
Rajasthan,JALORE,2010,Whole Year ,Sweet potato,25.00,105.00
Rajasthan,JALORE,2010,Whole Year ,Tobacco,105.00,105.00
Rajasthan,JHALAWAR,1997,Kharif     ,Arhar/Tur,1300.00,500.00
Rajasthan,JHALAWAR,1997,Kharif     ,Bajra,100.00,100.00
Rajasthan,JHALAWAR,1997,Kharif     ,Groundnut,4900.00,4900.00
Rajasthan,JHALAWAR,1997,Kharif     ,Jowar,24200.00,17800.00
Rajasthan,JHALAWAR,1997,Kharif     ,Maize,52000.00,55600.00
Rajasthan,JHALAWAR,1997,Kharif     ,Onion,100.00,300.00
Rajasthan,JHALAWAR,1997,Kharif     ,Rice,300.00,400.00
Rajasthan,JHALAWAR,1997,Kharif     ,Sesamum,400.00,100.00
Rajasthan,JHALAWAR,1997,Kharif     ,Soyabean,139600.00,171700.00
Rajasthan,JHALAWAR,1997,Kharif     ,Sugarcane,100.00,8900.00
Rajasthan,JHALAWAR,1997,Rabi       ,Barley,400.00,800.00
Rajasthan,JHALAWAR,1997,Rabi       ,Gram,44600.00,41700.00
Rajasthan,JHALAWAR,1997,Rabi       ,Linseed,1700.00,1000.00
Rajasthan,JHALAWAR,1997,Rabi       ,Rapeseed &Mustard,33100.00,24000.00
Rajasthan,JHALAWAR,1997,Rabi       ,Wheat,54500.00,120100.00
Rajasthan,JHALAWAR,1997,Whole Year ,Potato,100.00,800.00
Rajasthan,JHALAWAR,1998,Kharif     ,Arhar/Tur,1167.00,1319.00
Rajasthan,JHALAWAR,1998,Kharif     ,Bajra,88.00,38.00
Rajasthan,JHALAWAR,1998,Kharif     ,Castor seed,9.00,12.00
Rajasthan,JHALAWAR,1998,Kharif     ,Cotton(lint),102.00,24.00
Rajasthan,JHALAWAR,1998,Kharif     ,Groundnut,4274.00,5964.00
Rajasthan,JHALAWAR,1998,Kharif     ,Jowar,13036.00,11279.00
Rajasthan,JHALAWAR,1998,Kharif     ,Maize,43520.00,45457.00
Rajasthan,JHALAWAR,1998,Kharif     ,Moong(Green Gram),354.00,37.00
Rajasthan,JHALAWAR,1998,Kharif     ,Other Kharif pulses,110.00,25.00
Rajasthan,JHALAWAR,1998,Kharif     ,Rice,278.00,340.00
Rajasthan,JHALAWAR,1998,Kharif     ,Sannhamp,120.00,49.00
Rajasthan,JHALAWAR,1998,Kharif     ,Sesamum,467.00,34.00
Rajasthan,JHALAWAR,1998,Kharif     ,Soyabean,188269.00,235398.00
Rajasthan,JHALAWAR,1998,Kharif     ,Urad,16692.00,7723.00
Rajasthan,JHALAWAR,1998,Rabi       ,Barley,303.00,599.00
Rajasthan,JHALAWAR,1998,Rabi       ,Gram,60580.00,46353.00
Rajasthan,JHALAWAR,1998,Rabi       ,Linseed,1386.00,795.00
Rajasthan,JHALAWAR,1998,Rabi       ,Masoor,6948.00,4725.00
Rajasthan,JHALAWAR,1998,Rabi       ,Other  Rabi pulses,197.00,197.00
Rajasthan,JHALAWAR,1998,Rabi       ,Peas & beans (Pulses),77.00,138.00
Rajasthan,JHALAWAR,1998,Rabi       ,Rapeseed &Mustard,19467.00,18736.00
Rajasthan,JHALAWAR,1998,Rabi       ,Sunflower,594.00,159.00
Rajasthan,JHALAWAR,1998,Rabi       ,Tobacco,2.00,1.00
Rajasthan,JHALAWAR,1998,Rabi       ,Wheat,55650.00,106599.00
Rajasthan,JHALAWAR,1998,Whole Year ,Coriander,75778.00,56909.00
Rajasthan,JHALAWAR,1998,Whole Year ,Dry chillies,488.00,168.00
Rajasthan,JHALAWAR,1998,Whole Year ,Garlic,756.00,519.00
Rajasthan,JHALAWAR,1998,Whole Year ,Onion,125.00,372.00
Rajasthan,JHALAWAR,1998,Whole Year ,Potato,113.00,412.00
Rajasthan,JHALAWAR,1998,Whole Year ,Sugarcane,131.00,6258.00
Rajasthan,JHALAWAR,1998,Whole Year ,Sweet potato,211.00,652.00
Rajasthan,JHALAWAR,1999,Kharif     ,Arhar/Tur,952.00,569.00
Rajasthan,JHALAWAR,1999,Kharif     ,Bajra,39.00,13.00
Rajasthan,JHALAWAR,1999,Kharif     ,Castor seed,11.00,11.00
Rajasthan,JHALAWAR,1999,Kharif     ,Cotton(lint),64.00,18.00
Rajasthan,JHALAWAR,1999,Kharif     ,Groundnut,3358.00,3598.00
Rajasthan,JHALAWAR,1999,Kharif     ,Jowar,10584.00,7827.00
Rajasthan,JHALAWAR,1999,Kharif     ,Maize,42271.00,67095.00
Rajasthan,JHALAWAR,1999,Kharif     ,Moong(Green Gram),362.00,36.00
Rajasthan,JHALAWAR,1999,Kharif     ,Other Kharif pulses,76.00,9.00
Rajasthan,JHALAWAR,1999,Kharif     ,Rice,241.00,304.00
Rajasthan,JHALAWAR,1999,Kharif     ,Sesamum,471.00,35.00
Rajasthan,JHALAWAR,1999,Kharif     ,Soyabean,190881.00,225366.00
Rajasthan,JHALAWAR,1999,Kharif     ,Sunflower,283.00,149.00
Rajasthan,JHALAWAR,1999,Kharif     ,Urad,10148.00,4079.00
Rajasthan,JHALAWAR,1999,Rabi       ,Barley,310.00,626.00
Rajasthan,JHALAWAR,1999,Rabi       ,Gram,48567.00,50297.00
Rajasthan,JHALAWAR,1999,Rabi       ,Linseed,889.00,619.00
Rajasthan,JHALAWAR,1999,Rabi       ,Masoor,8039.00,5128.00
Rajasthan,JHALAWAR,1999,Rabi       ,Other  Rabi pulses,153.00,167.00
Rajasthan,JHALAWAR,1999,Rabi       ,Peas & beans (Pulses),120.00,296.00
Rajasthan,JHALAWAR,1999,Rabi       ,Rapeseed &Mustard,34565.00,34071.00
Rajasthan,JHALAWAR,1999,Rabi       ,Wheat,74907.00,221779.00
Rajasthan,JHALAWAR,1999,Whole Year ,Coriander,59161.00,46360.00
Rajasthan,JHALAWAR,1999,Whole Year ,Dry chillies,664.00,295.00
Rajasthan,JHALAWAR,1999,Whole Year ,Garlic,2215.00,3286.00
Rajasthan,JHALAWAR,1999,Whole Year ,Onion,270.00,1086.00
Rajasthan,JHALAWAR,1999,Whole Year ,Potato,80.00,267.00
Rajasthan,JHALAWAR,1999,Whole Year ,Sannhamp,97.00,36.00
Rajasthan,JHALAWAR,1999,Whole Year ,Sugarcane,90.00,3675.00
Rajasthan,JHALAWAR,1999,Whole Year ,Sweet potato,269.00,680.00
Rajasthan,JHALAWAR,1999,Whole Year ,Tapioca,1.00,3.00
Rajasthan,JHALAWAR,2000,Kharif     ,Arhar/Tur,854.00,160.00
Rajasthan,JHALAWAR,2000,Kharif     ,Bajra,11.00,5.00
Rajasthan,JHALAWAR,2000,Kharif     ,Cotton(lint),54.00,88.00
Rajasthan,JHALAWAR,2000,Kharif     ,Dry ginger,1.00,1.00
Rajasthan,JHALAWAR,2000,Kharif     ,Groundnut,2138.00,1416.00
Rajasthan,JHALAWAR,2000,Kharif     ,Jowar,9528.00,3989.00
Rajasthan,JHALAWAR,2000,Kharif     ,Maize,41247.00,49914.00
Rajasthan,JHALAWAR,2000,Kharif     ,Moong(Green Gram),319.00,55.00
Rajasthan,JHALAWAR,2000,Kharif     ,Other Kharif pulses,65.00,13.00
Rajasthan,JHALAWAR,2000,Kharif     ,Rice,230.00,215.00
Rajasthan,JHALAWAR,2000,Kharif     ,Sesamum,432.00,59.00
Rajasthan,JHALAWAR,2000,Kharif     ,Soyabean,213375.00,113288.00
Rajasthan,JHALAWAR,2000,Kharif     ,Sunflower,48.00,3.00
Rajasthan,JHALAWAR,2000,Kharif     ,Urad,7644.00,4112.00
Rajasthan,JHALAWAR,2000,Rabi       ,Barley,307.00,557.00
Rajasthan,JHALAWAR,2000,Rabi       ,Gram,11671.00,6589.00
Rajasthan,JHALAWAR,2000,Rabi       ,Linseed,283.00,167.00
Rajasthan,JHALAWAR,2000,Rabi       ,Masoor,2922.00,5624.00
Rajasthan,JHALAWAR,2000,Rabi       ,Other  Rabi pulses,219.00,108.00
Rajasthan,JHALAWAR,2000,Rabi       ,Peas & beans (Pulses),78.00,136.00
Rajasthan,JHALAWAR,2000,Rabi       ,Rapeseed &Mustard,18196.00,16896.00
Rajasthan,JHALAWAR,2000,Rabi       ,Wheat,45144.00,86361.00
Rajasthan,JHALAWAR,2000,Whole Year ,Coriander,46980.00,39308.00
Rajasthan,JHALAWAR,2000,Whole Year ,Dry chillies,647.00,721.00
Rajasthan,JHALAWAR,2000,Whole Year ,Garlic,1066.00,2006.00
Rajasthan,JHALAWAR,2000,Whole Year ,Onion,200.00,1956.00
Rajasthan,JHALAWAR,2000,Whole Year ,Potato,66.00,484.00
Rajasthan,JHALAWAR,2000,Whole Year ,Sannhamp,72.00,26.00
Rajasthan,JHALAWAR,2000,Whole Year ,Sugarcane,61.00,2541.00
Rajasthan,JHALAWAR,2000,Whole Year ,Sweet potato,173.00,1156.00
Rajasthan,JHALAWAR,2001,Kharif     ,Arhar/Tur,764.00,1053.00
Rajasthan,JHALAWAR,2001,Kharif     ,Bajra,42.00,31.00
Rajasthan,JHALAWAR,2001,Kharif     ,Castor seed,1.00,1.00
Rajasthan,JHALAWAR,2001,Kharif     ,Cotton(lint),38.00,24.00
Rajasthan,JHALAWAR,2001,Kharif     ,Dry ginger,1.00,1.00
Rajasthan,JHALAWAR,2001,Kharif     ,Groundnut,2680.00,2863.00
Rajasthan,JHALAWAR,2001,Kharif     ,Jowar,10022.00,7022.00
Rajasthan,JHALAWAR,2001,Kharif     ,Maize,44339.00,55629.00
Rajasthan,JHALAWAR,2001,Kharif     ,Moong(Green Gram),287.00,85.00
Rajasthan,JHALAWAR,2001,Kharif     ,Other Kharif pulses,98.00,34.00
Rajasthan,JHALAWAR,2001,Kharif     ,Rice,223.00,278.00
Rajasthan,JHALAWAR,2001,Kharif     ,Sesamum,444.00,145.00
Rajasthan,JHALAWAR,2001,Kharif     ,Soyabean,201963.00,220363.00
Rajasthan,JHALAWAR,2001,Kharif     ,Sunflower,16.00,1.00
Rajasthan,JHALAWAR,2001,Kharif     ,Urad,14382.00,6363.00
Rajasthan,JHALAWAR,2001,Rabi       ,Barley,262.00,674.00
Rajasthan,JHALAWAR,2001,Rabi       ,Gram,18122.00,16200.00
Rajasthan,JHALAWAR,2001,Rabi       ,Linseed,82.00,65.00
Rajasthan,JHALAWAR,2001,Rabi       ,Masoor,5161.00,1949.00
Rajasthan,JHALAWAR,2001,Rabi       ,Other  Rabi pulses,148.00,45.00
Rajasthan,JHALAWAR,2001,Rabi       ,Peas & beans (Pulses),88.00,199.00
Rajasthan,JHALAWAR,2001,Rabi       ,Rapeseed &Mustard,20143.00,15114.00
Rajasthan,JHALAWAR,2001,Rabi       ,Wheat,48161.00,121599.00
Rajasthan,JHALAWAR,2001,Whole Year ,Coriander,69383.00,51550.00
Rajasthan,JHALAWAR,2001,Whole Year ,Dry chillies,782.00,1062.00
Rajasthan,JHALAWAR,2001,Whole Year ,Garlic,1615.00,3185.00
Rajasthan,JHALAWAR,2001,Whole Year ,Onion,248.00,821.00
Rajasthan,JHALAWAR,2001,Whole Year ,Potato,45.00,472.00
Rajasthan,JHALAWAR,2001,Whole Year ,Sannhamp,64.00,322.00
Rajasthan,JHALAWAR,2001,Whole Year ,Sugarcane,47.00,2242.00
Rajasthan,JHALAWAR,2001,Whole Year ,Sweet potato,146.00,366.00
Rajasthan,JHALAWAR,2001,Whole Year ,Tobacco,1.00,1.00
Rajasthan,JHALAWAR,2002,Kharif     ,Arhar/Tur,655.00,225.00
Rajasthan,JHALAWAR,2002,Kharif     ,Bajra,76.00,17.00
Rajasthan,JHALAWAR,2002,Kharif     ,Cotton(lint),37.00,24.00
Rajasthan,JHALAWAR,2002,Kharif     ,Groundnut,3288.00,1856.00
Rajasthan,JHALAWAR,2002,Kharif     ,Jowar,11586.00,5909.00
Rajasthan,JHALAWAR,2002,Kharif     ,Maize,52415.00,65493.00
Rajasthan,JHALAWAR,2002,Kharif     ,Moong(Green Gram),340.00,21.00
Rajasthan,JHALAWAR,2002,Kharif     ,Other Kharif pulses,114.00,11.00
Rajasthan,JHALAWAR,2002,Kharif     ,Rice,357.00,290.00
Rajasthan,JHALAWAR,2002,Kharif     ,Sesamum,1106.00,66.00
Rajasthan,JHALAWAR,2002,Kharif     ,Soyabean,152994.00,76203.00
Rajasthan,JHALAWAR,2002,Kharif     ,Sunflower,3.00,
Rajasthan,JHALAWAR,2002,Kharif     ,Urad,33682.00,18919.00
Rajasthan,JHALAWAR,2002,Rabi       ,Barley,114.00,266.00
Rajasthan,JHALAWAR,2002,Rabi       ,Gram,5376.00,3159.00
Rajasthan,JHALAWAR,2002,Rabi       ,Linseed,27.00,20.00
Rajasthan,JHALAWAR,2002,Rabi       ,Masoor,849.00,842.00
Rajasthan,JHALAWAR,2002,Rabi       ,Other  Rabi pulses,72.00,.00
Rajasthan,JHALAWAR,2002,Rabi       ,Peas & beans (Pulses),30.00,44.00
Rajasthan,JHALAWAR,2002,Rabi       ,Rapeseed &Mustard,3794.00,3393.00
Rajasthan,JHALAWAR,2002,Rabi       ,Wheat,21558.00,48080.00
Rajasthan,JHALAWAR,2002,Whole Year ,Citrus Fruit,5223.00,.00
Rajasthan,JHALAWAR,2002,Whole Year ,Coriander,28477.00,28231.00
Rajasthan,JHALAWAR,2002,Whole Year ,Dry chillies,674.00,165.00
Rajasthan,JHALAWAR,2002,Whole Year ,Garlic,2677.00,3003.00
Rajasthan,JHALAWAR,2002,Whole Year ,Mango,38.00,.00
Rajasthan,JHALAWAR,2002,Whole Year ,Onion,243.00,490.00
Rajasthan,JHALAWAR,2002,Whole Year ,Orange,6.00,.00
Rajasthan,JHALAWAR,2002,Whole Year ,Other Fresh Fruits,50.00,.00
Rajasthan,JHALAWAR,2002,Whole Year ,Other Vegetables,646.00,.00
Rajasthan,JHALAWAR,2002,Whole Year ,Papaya,4.00,6.00
Rajasthan,JHALAWAR,2002,Whole Year ,Pome Fruit,114.00,.00
Rajasthan,JHALAWAR,2002,Whole Year ,Potato,53.00,161.00
Rajasthan,JHALAWAR,2002,Whole Year ,Sannhamp,63.00,26.00
Rajasthan,JHALAWAR,2002,Whole Year ,Sugarcane,38.00,1605.00
Rajasthan,JHALAWAR,2002,Whole Year ,Sweet potato,295.00,272.00
Rajasthan,JHALAWAR,2002,Whole Year ,Tobacco,2.00,
Rajasthan,JHALAWAR,2003,Kharif     ,Arhar/Tur,635.00,277.00
Rajasthan,JHALAWAR,2003,Kharif     ,Bajra,61.00,69.00
Rajasthan,JHALAWAR,2003,Kharif     ,Cotton(lint),10.00,17.00
Rajasthan,JHALAWAR,2003,Kharif     ,Groundnut,2229.00,2231.00
Rajasthan,JHALAWAR,2003,Kharif     ,Jowar,36543.00,72554.00
Rajasthan,JHALAWAR,2003,Kharif     ,Maize,64815.00,148082.00
Rajasthan,JHALAWAR,2003,Kharif     ,Moong(Green Gram),351.00,218.00
Rajasthan,JHALAWAR,2003,Kharif     ,Moth,15.00,8.00
Rajasthan,JHALAWAR,2003,Kharif     ,Other Kharif pulses,81.00,45.00
Rajasthan,JHALAWAR,2003,Kharif     ,Rice,457.00,755.00
Rajasthan,JHALAWAR,2003,Kharif     ,Sesamum,1914.00,866.00
Rajasthan,JHALAWAR,2003,Kharif     ,Soyabean,138602.00,165239.00
Rajasthan,JHALAWAR,2003,Kharif     ,Sunflower,1.00,1.00
Rajasthan,JHALAWAR,2003,Kharif     ,Urad,27990.00,13630.00
Rajasthan,JHALAWAR,2003,Rabi       ,Barley,156.00,351.00
Rajasthan,JHALAWAR,2003,Rabi       ,Gram,21875.00,17590.00
Rajasthan,JHALAWAR,2003,Rabi       ,Linseed,240.00,188.00
Rajasthan,JHALAWAR,2003,Rabi       ,Masoor,2130.00,2117.00
Rajasthan,JHALAWAR,2003,Rabi       ,Other  Rabi pulses,57.00,64.00
Rajasthan,JHALAWAR,2003,Rabi       ,Peas & beans (Pulses),53.00,130.00
Rajasthan,JHALAWAR,2003,Rabi       ,Rapeseed &Mustard,22484.00,33925.00
Rajasthan,JHALAWAR,2003,Rabi       ,Wheat,34651.00,96196.00
Rajasthan,JHALAWAR,2003,Whole Year ,Citrus Fruit,5501.00,.00
Rajasthan,JHALAWAR,2003,Whole Year ,Coriander,88563.00,95648.00
Rajasthan,JHALAWAR,2003,Whole Year ,Dry chillies,648.00,271.00
Rajasthan,JHALAWAR,2003,Whole Year ,Garlic,2866.00,6595.00
Rajasthan,JHALAWAR,2003,Whole Year ,Mango,49.00,.00
Rajasthan,JHALAWAR,2003,Whole Year ,Onion,165.00,766.00
Rajasthan,JHALAWAR,2003,Whole Year ,Orange,19.00,.00
Rajasthan,JHALAWAR,2003,Whole Year ,other fibres,2.00,.00
Rajasthan,JHALAWAR,2003,Whole Year ,Other Fresh Fruits,69.00,.00
Rajasthan,JHALAWAR,2003,Whole Year ,other oilseeds,3272.00,3289.00
Rajasthan,JHALAWAR,2003,Whole Year ,Other Vegetables,620.00,.00
Rajasthan,JHALAWAR,2003,Whole Year ,Papaya,5.00,35.00
Rajasthan,JHALAWAR,2003,Whole Year ,Pome Fruit,123.00,.00
Rajasthan,JHALAWAR,2003,Whole Year ,Potato,71.00,962.00
Rajasthan,JHALAWAR,2003,Whole Year ,Sannhamp,29.00,13.00
Rajasthan,JHALAWAR,2003,Whole Year ,Sugarcane,14.00,748.00
Rajasthan,JHALAWAR,2003,Whole Year ,Sweet potato,187.00,679.00
Rajasthan,JHALAWAR,2003,Whole Year ,Tobacco,5.00,
Rajasthan,JHALAWAR,2004,Kharif     ,Arhar/Tur,863.00,672.00
Rajasthan,JHALAWAR,2004,Kharif     ,Bajra,139.00,91.00
Rajasthan,JHALAWAR,2004,Kharif     ,Cotton(lint),24.00,41.00
Rajasthan,JHALAWAR,2004,Kharif     ,Groundnut,2191.00,2517.00
Rajasthan,JHALAWAR,2004,Kharif     ,Jowar,10963.00,15014.00
Rajasthan,JHALAWAR,2004,Kharif     ,Maize,55121.00,67288.00
Rajasthan,JHALAWAR,2004,Kharif     ,Moong(Green Gram),283.00,77.00
Rajasthan,JHALAWAR,2004,Kharif     ,Other Kharif pulses,80.00,25.00
Rajasthan,JHALAWAR,2004,Kharif     ,Rice,446.00,662.00
Rajasthan,JHALAWAR,2004,Kharif     ,Sesamum,3009.00,1002.00
Rajasthan,JHALAWAR,2004,Kharif     ,Soyabean,189406.00,262696.00
Rajasthan,JHALAWAR,2004,Kharif     ,Sunflower,1.00,1.00
Rajasthan,JHALAWAR,2004,Kharif     ,Urad,13616.00,6675.00
Rajasthan,JHALAWAR,2004,Rabi       ,Barley,208.00,495.00
Rajasthan,JHALAWAR,2004,Rabi       ,Gram,19547.00,15007.00
Rajasthan,JHALAWAR,2004,Rabi       ,Linseed,1301.00,926.00
Rajasthan,JHALAWAR,2004,Rabi       ,Masoor,4725.00,5368.00
Rajasthan,JHALAWAR,2004,Rabi       ,Other  Rabi pulses,117.00,161.00
Rajasthan,JHALAWAR,2004,Rabi       ,Peas & beans (Pulses),105.00,104.00
Rajasthan,JHALAWAR,2004,Rabi       ,Rapeseed &Mustard,67688.00,87149.00
Rajasthan,JHALAWAR,2004,Rabi       ,Wheat,49431.00,161194.00
Rajasthan,JHALAWAR,2004,Whole Year ,Coriander,66149.00,65157.00
Rajasthan,JHALAWAR,2004,Whole Year ,Dry chillies,594.00,243.00
Rajasthan,JHALAWAR,2004,Whole Year ,Garlic,3439.00,6391.00
Rajasthan,JHALAWAR,2004,Whole Year ,Onion,167.00,762.00
Rajasthan,JHALAWAR,2004,Whole Year ,Potato,101.00,1266.00
Rajasthan,JHALAWAR,2004,Whole Year ,Sannhamp,36.00,31.00
Rajasthan,JHALAWAR,2004,Whole Year ,Sugarcane,12.00,580.00
Rajasthan,JHALAWAR,2004,Whole Year ,Sweet potato,201.00,781.00
Rajasthan,JHALAWAR,2004,Whole Year ,Tobacco,3.00,
Rajasthan,JHALAWAR,2005,Kharif     ,Arhar/Tur,635.00,567.00
Rajasthan,JHALAWAR,2005,Kharif     ,Bajra,41.00,18.00
Rajasthan,JHALAWAR,2005,Kharif     ,Cotton(lint),31.00,58.00
Rajasthan,JHALAWAR,2005,Kharif     ,Dry ginger,1.00,1.00
Rajasthan,JHALAWAR,2005,Kharif     ,Groundnut,1412.00,2129.00
Rajasthan,JHALAWAR,2005,Kharif     ,Jowar,7961.00,7766.00
Rajasthan,JHALAWAR,2005,Kharif     ,Maize,47109.00,85662.00
Rajasthan,JHALAWAR,2005,Kharif     ,Moong(Green Gram),245.00,39.00
Rajasthan,JHALAWAR,2005,Kharif     ,Other Kharif pulses,74.00,15.00
Rajasthan,JHALAWAR,2005,Kharif     ,Rice,719.00,1055.00
Rajasthan,JHALAWAR,2005,Kharif     ,Sesamum,4139.00,616.00
Rajasthan,JHALAWAR,2005,Kharif     ,Soyabean,205629.00,211684.00
Rajasthan,JHALAWAR,2005,Kharif     ,Sunflower,1.00,
Rajasthan,JHALAWAR,2005,Kharif     ,Urad,10406.00,4234.00
Rajasthan,JHALAWAR,2005,Rabi       ,Barley,168.00,382.00
Rajasthan,JHALAWAR,2005,Rabi       ,Gram,8762.00,7074.00
Rajasthan,JHALAWAR,2005,Rabi       ,Linseed,47.00,50.00
Rajasthan,JHALAWAR,2005,Rabi       ,Masoor,3679.00,3263.00
Rajasthan,JHALAWAR,2005,Rabi       ,Other  Rabi pulses,105.00,104.00
Rajasthan,JHALAWAR,2005,Rabi       ,Peas & beans (Pulses),19.00,29.00
Rajasthan,JHALAWAR,2005,Rabi       ,Rapeseed &Mustard,76225.00,132187.00
Rajasthan,JHALAWAR,2005,Rabi       ,Wheat,37166.00,102947.00
Rajasthan,JHALAWAR,2005,Whole Year ,Coriander,44390.00,37377.00
Rajasthan,JHALAWAR,2005,Whole Year ,Dry chillies,409.00,157.00
Rajasthan,JHALAWAR,2005,Whole Year ,Garlic,1685.00,4428.00
Rajasthan,JHALAWAR,2005,Whole Year ,Onion,159.00,763.00
Rajasthan,JHALAWAR,2005,Whole Year ,Potato,45.00,46.00
Rajasthan,JHALAWAR,2005,Whole Year ,Sannhamp,43.00,44.00
Rajasthan,JHALAWAR,2005,Whole Year ,Sugarcane,23.00,1401.00
Rajasthan,JHALAWAR,2005,Whole Year ,Sweet potato,255.00,1040.00
Rajasthan,JHALAWAR,2006,Kharif     ,Arhar/Tur,623.00,553.00
Rajasthan,JHALAWAR,2006,Kharif     ,Bajra,21.00,15.00
Rajasthan,JHALAWAR,2006,Kharif     ,Cotton(lint),72.00,26.00
Rajasthan,JHALAWAR,2006,Kharif     ,Dry ginger,1.00,1.00
Rajasthan,JHALAWAR,2006,Kharif     ,Groundnut,1675.00,1889.00
Rajasthan,JHALAWAR,2006,Kharif     ,Jowar,7974.00,9354.00
Rajasthan,JHALAWAR,2006,Kharif     ,Maize,44595.00,64323.00
Rajasthan,JHALAWAR,2006,Kharif     ,Moong(Green Gram),310.00,111.00
Rajasthan,JHALAWAR,2006,Kharif     ,Other Kharif pulses,95.00,39.00
Rajasthan,JHALAWAR,2006,Kharif     ,Rice,720.00,1135.00
Rajasthan,JHALAWAR,2006,Kharif     ,Sesamum,3348.00,1086.00
Rajasthan,JHALAWAR,2006,Kharif     ,Soyabean,203288.00,243222.00
Rajasthan,JHALAWAR,2006,Kharif     ,Urad,9579.00,3697.00
Rajasthan,JHALAWAR,2006,Rabi       ,Barley,374.00,953.00
Rajasthan,JHALAWAR,2006,Rabi       ,Gram,14082.00,16096.00
Rajasthan,JHALAWAR,2006,Rabi       ,Linseed,47.00,37.00
Rajasthan,JHALAWAR,2006,Rabi       ,Masoor,4587.00,4825.00
Rajasthan,JHALAWAR,2006,Rabi       ,Other  Rabi pulses,415.00,217.00
Rajasthan,JHALAWAR,2006,Rabi       ,Peas & beans (Pulses),36.00,176.00
Rajasthan,JHALAWAR,2006,Rabi       ,Rapeseed &Mustard,72367.00,84315.00
Rajasthan,JHALAWAR,2006,Rabi       ,Wheat,72456.00,235175.00
Rajasthan,JHALAWAR,2006,Whole Year ,Coriander,61963.00,68159.00
Rajasthan,JHALAWAR,2006,Whole Year ,Dry chillies,448.00,159.00
Rajasthan,JHALAWAR,2006,Whole Year ,Garlic,2402.00,6425.00
Rajasthan,JHALAWAR,2006,Whole Year ,Onion,170.00,1187.00
Rajasthan,JHALAWAR,2006,Whole Year ,Potato,77.00,963.00
Rajasthan,JHALAWAR,2006,Whole Year ,Sannhamp,16.00,13.00
Rajasthan,JHALAWAR,2006,Whole Year ,Sugarcane,31.00,1789.00
Rajasthan,JHALAWAR,2006,Whole Year ,Sweet potato,201.00,802.00
Rajasthan,JHALAWAR,2007,Kharif     ,Arhar/Tur,539.00,633.00
Rajasthan,JHALAWAR,2007,Kharif     ,Bajra,4.00,3.00
Rajasthan,JHALAWAR,2007,Kharif     ,Cotton(lint),24.00,10.00
Rajasthan,JHALAWAR,2007,Kharif     ,Groundnut,1374.00,1670.00
Rajasthan,JHALAWAR,2007,Kharif     ,Jowar,6226.00,9141.00
Rajasthan,JHALAWAR,2007,Kharif     ,Maize,40773.00,103979.00
Rajasthan,JHALAWAR,2007,Kharif     ,Moong(Green Gram),285.00,112.00
Rajasthan,JHALAWAR,2007,Kharif     ,Other Kharif pulses,86.00,31.00
Rajasthan,JHALAWAR,2007,Kharif     ,Rice,1176.00,2389.00
Rajasthan,JHALAWAR,2007,Kharif     ,Sesamum,2269.00,914.00
Rajasthan,JHALAWAR,2007,Kharif     ,Soyabean,224695.00,310310.00
Rajasthan,JHALAWAR,2007,Kharif     ,Urad,11462.00,8462.00
Rajasthan,JHALAWAR,2007,Rabi       ,Barley,324.00,701.00
Rajasthan,JHALAWAR,2007,Rabi       ,Gram,22233.00,14788.00
Rajasthan,JHALAWAR,2007,Rabi       ,Linseed,53.00,41.00
Rajasthan,JHALAWAR,2007,Rabi       ,Masoor,2527.00,1837.00
Rajasthan,JHALAWAR,2007,Rabi       ,Other  Rabi pulses,207.00,131.00
Rajasthan,JHALAWAR,2007,Rabi       ,other oilseeds,81.00,22.00
Rajasthan,JHALAWAR,2007,Rabi       ,Peas & beans (Pulses),378.00,111.00
Rajasthan,JHALAWAR,2007,Rabi       ,Rapeseed &Mustard,27747.00,35610.00
Rajasthan,JHALAWAR,2007,Rabi       ,Wheat,57376.00,164458.00
